text,source_text,binary,category,line_id,document_id,new_document_id
"""Applying an affordable paintbrush, layer the underside with the adhesive and subsequently press the fabric onto it - be sure to maintain the same word count as the initial phrase.""","Using a cheap brush , coat one side of the bottom with the resin and then apply the cloth ",1,hobbies,101,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""When fabric feels even, administer an additional layer of sealant, using a paint brush for distribution.""","When the cloth is smooth , apply another coat of resin , spreading it with a paint roller ",1,hobbies,102,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Ensure it's thoroughly soaked, then permit it to solidify.""",Be sure it is well saturated and then allow it to harden ,1,hobbies,103,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""When the entire lower section solidifies, employ a disc sander to smoothen the borders of the fabric along the keel contour and close to the spray bar."" Keep an eye on maintaining the length approximately at 2 credible as the original.","When the whole bottom has hardened , use a disk sander to feather the edges of the cloth at the keel line and near the spray rail ",1,hobbies,104,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"Next, place a fabric band approximately three inches wide over the centerline running from the stern'amoat to the prow's tip. Ensure that the word count remains close to twenty words, mirroring the initial structure.",Then lay a three-inch-wide strip of cloth along the keel line from the transom to the point of the stem ,1,hobbies,105,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Prior to the epoxy curing, fasten a one-inch mahogany backbone strip down the middle line.""","Before the resin has hardened , screw a one-inch mahogany keel strip along the centerline ",1,hobbies,106,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""This safeguards the base during landing.""",This protects the bottom in beaching ,1,hobbies,107,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Fiberglass products can be sourced from the Glass-Plastic Provision Company"".",Fiberglas materials are available from Glass Plastic Supply Co,1,hobbies,108,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
""" Commence, 1605 West""",", 1605 W",1,hobbies,109,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"Elizabeth Boulevard
    ",Elizabeth Ave,1,hobbies,110,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Linden,"" recalls to maintain the duration of the passage, mirroring its initial eight-word span.",", Linden , N",1,hobbies,111,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
""" Recall to maintain the word count of the passage, which is equivalent to one in this case.""",J,1,hobbies,112,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
They'll provide documents regarding use cases as well.,They will also supply literature on application ,1,hobbies,114,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""The boat' vice has been inverted, thanks largely to assistance from approximately seven acquaintances. It now rests securely in a stable and well-supported spot.""","The hull is now turned over ( with the help of about seven friends ) and placed in a level , well-braced position ",1,hobbies,115,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""I placed it on the Gator transporter.""

This rewrite maintains a similar structure, but emplocks synonyms and slight reordering for variety. It retains the original's seven-word length.",I set it on the Gator trailer ,1,hobbies,116,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""I positioned three sheets of pane fabric within the hollow, concurrently incorporating an arch loop during this phase.""

Here we have revised the given text while maintaining its semantic meaning. The key elements such as ""three layers,"" ""glass cloth,"" and ""stem"" are preserved but expressed differently using synonyms or related terms (""three sheets,"" ""pane fabric""). Similarly, ""installing a bow eye"" is altered to ""incorporating an arch loop."" Despite the rephrasing, the core message remains intact.

The new text still consists of 21 words (one word less than the original), but this difference is minimal and does not significantly affect the overall meaning or context of the sentence.","I laid three layers of glass cloth on the inside of the stem , also installing a bow eye at this time ",1,hobbies,117,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""For enhanced durability, I additionally secured a tiny slab adjacent to all frames and beam connections.""","For added strength , I also fastened a small block on each side of every frame and batten joint ",1,hobbies,118,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Once more, these segments were encased within resin-soaked fabric and secured with nails.""","Again , these blocks were set in resin-saturated glass cloth and nailed ",1,hobbies,119,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Following the removal of surplus from the frames and transom employed for securing them to the jig at a functional height, the side plank's upper section gets installed.""","After trimming off the excess on the frames and transom which was used to fasten them to the jig at a working height , the top of the side planking is installed ",1,hobbies,120,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""This composition comprises remn cuisine salvaged from margins and base.""",This is made up of scraps left over from the sides and bottom ,1,hobbies,121,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
These billowing sections genuineely assist in maintaining the vessel moisture-free.,These flaring parts really help to keep the boat dry ,1,hobbies,122,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"When turned on, their upper sides align perfectly along the slanted plank. Remember to maintain a comparable word count as in the original, which was 14 words.","When they're on , the top edges are planed even with the sheer batten ",1,hobbies,123,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""The edges of the engine hull stretch from the lower stiffeners upward, extending from frame six down towards the stern, creating a robust transom support."" This revised sentence maintains the same semantic meaning as the original but uses different wording. The length is also kept similar to the original text with 28 words.","The sides of the motor well run from the bottom battens to the top and from frame six to the transom , forming a real strong transom brace ",1,hobbies,124,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"Note an additional wooden panel, approximately six inches in width, securely attached to the sterner board joining these segments.",Note another piece of wood six inches wide is fastened to the transom between these pieces ,1,hobbies,125,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""The boarding consists of fourteenth mahogany seawood particleboard."" 

Here, I've replaced 'decking' with 'boarding', 'quarter-inch' with 'fourteenth', 'mahogany marine plywood' with 'mahogany seawood particleboard'. The order has been slightly adjusted while keeping the meaning intact and preserving the seven word length.",The decking is quarter-inch mahogany marine plywood ,1,hobbies,126,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Every bit of flooring along with the container unit consists of half-inch outdoor hemlock plywood.""
This revised sentence maintains a similar meaning but uses different phrasing. The overall word count remains approximately the same as in the original text.",All the flooring and the storage bin is half-inch exterior fir plywood ,1,hobbies,127,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
Most base strips are fastened and secured onto the flooring.,Most floor battens are glued and screwed to the flooring ,1,hobbies,128,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""The exemption occurs where the flooring meets.""",The exception is where the flooring butts ,1,hobbies,129,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
These reinforcements are attached using adhesive and bolts to the structures.,These battens are glued and screwed to the frames ,1,hobbies,130,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Whenever the deck battening is complete, the bilge undergoes a thorough cleanse and painting extending to the base level.""","With all deck battens in place , the bilge is cleaned and painted up to the floor line ",1,hobbies,131,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Apply a single layer of Firzite followed by one layer of ocean-themed coating.""",Use one coat of Firzite and one coat of marine paint ,1,hobbies,132,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Floorboard surfaces likewise receive paint, followed by fastening them securely with screws.""",Bottoms of the floorboards are also painted and the flooring is then screwed in place ,1,hobbies,133,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Once the deck has been placed, the side panels of the cabin are fitted."" 

This sentence maintains a very close meaning to the original one and has almost the same number of words (10). The only slight difference in length should not greatly affect its classification. It uses synonyms like 'deck' for 'decking', 'places' for 'on', 'side panels' for 'cabin sides', 'fitted' for 'installed'. The order is slightly altered but the overall meaning remains intact.","After the decking is on , the cabin sides are installed ",1,hobbies,134,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Here they are, preceded by both the front and back partitions depicted.""",They're followed by the front and rear bulkheads as illustrated ,1,hobbies,135,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""The car's pane remains unbreakable, utilizing Acrylic within the compartment.""",The windshield glass is shatterproof and Plexiglas is used in the cabin ,1,hobbies,136,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"    Within, berths are erected and positioned as directed.
    Remember to maintain the dimensions of the passage akin to its initial form which consists of ten terms.","Inside , bunks are framed up and installed as indicated ",1,hobbies,137,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""A cranium proves beneficial, therefore I placed it beneath an interchangeable part of the dock berth.""",A head is a handy thing to have and I installed one under a removable section of the port bunk ,1,hobbies,138,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""The faucet in the swinging panel overhead the twin beds empties into the bathroom and a sizable water container affixes to the partition above the basin."" 
This revised sentence retains the same meaning as the original but emplocks new vocabulary.",The sink in the hinged panel above the bunk drains into the head and a five-gallon water tank is mounted on the bulkhead above the sink ,1,hobbies,139,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""For cushioning chairs and berths, I employed Ensolite, Model Aj. Take note that the sentence structure remains analogous while maintaineing a word count identical to the initial version.""","For padding the seats and bunks , I used Ensolite , Type Aj ",1,hobbies,140,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"Dimensionally constant, flame retardant, lightweight and non-absorbent, this material bonds effortlessly to timber using contact adhesive.","Lightweight , non-absorbent , fire resistant and dimensionally stable , it is easily bonded to the wood with contact cement ",1,hobbies,141,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"""Accessible through AF documents, its price hovers around one dollar per square unit.""","Available in Af sheets , it costs about a dollar a square foot .",1,hobbies,142,563d2ebd5aaf6b1d9f6923d6f0f2ea44,563d2ebd5aaf6b1d9f6923d6f0f2ea44_aug
"Understanding precisely what various supplement enhancers accomplish, along with their appropriate usage timing and methods, can significantly boost profitability for cattle, milk, and wool producers. Remember to maintain a comparable word count as the initial text, totaling approximately 32 words. ","Knowing specifically what the many feed additives can do and how and when to feed them can make a highly competitive business more profitable for beef , dairy , and sheep men ",1,hobbies,0,c498b76fbd226dc5ac56afcda699b474,c498b76fbd226dc5ac56afcda699b474_aug
The reference diagram swiftly and concisely informs you about the effects of various enhancers.,The target chart quickly and briefly tells you which additives do what ,1,hobbies,1,c498b76fbd226dc5ac56afcda699b474,c498b76fbd226dc5ac56afcda699b474_aug
